Sending Node,Packet Type, Channel Access Delay
RSUExampleScenario.node[4], ,0.000005673995
RSUExampleScenario.node[6], ,0.000001261294
RSUExampleScenario.node[1], ,0.000009568827
RSUExampleScenario.node[7], ,0.000008451905
RSUExampleScenario.node[8], ,0.00000587065
RSUExampleScenario.node[5], ,0.000002695674
RSUExampleScenario.node[3], ,0.000003302912
RSUExampleScenario.node[2], ,0.000010004949
RSUExampleScenario.node[0], ,0.000006302913
RSUExampleScenario.node[4], ,0.000005089861
RSUExampleScenario.node[6], ,0.000000671133
RSUExampleScenario.node[1], ,0.000008972087
RSUExampleScenario.node[7], ,0.000007856572
RSUExampleScenario.node[8], ,0.000005276088
RSUExampleScenario.node[5], ,0.000002102671
RSUExampleScenario.node[3], ,0.000002710362
RSUExampleScenario.node[2], ,0.000009412489
RSUExampleScenario.node[0], ,0.000005703337
RSUExampleScenario.node[4], ,0.000004483667
RSUExampleScenario.node[6], ,0.000000058901
RSUExampleScenario.node[1], ,0.000008353243
RSUExampleScenario.node[7], ,0.00000723906
RSUExampleScenario.node[8], ,0.00000465938
RSUExampleScenario.node[5], ,0.000001487472
RSUExampleScenario.node[3], ,0.000002095556
RSUExampleScenario.node[2], ,0.000008797824
RSUExampleScenario.node[0], ,0.000005081585
RSUExampleScenario.node[4], ,0.000003855325
RSUExampleScenario.node[6], ,0.000012424554
RSUExampleScenario.node[1], ,0.000007712302
RSUExampleScenario.node[7], ,0.000006599342
RSUExampleScenario.node[8], ,0.000004020482
RSUExampleScenario.node[5], ,0.000000850119
RSUExampleScenario.node[3], ,0.000001458591
RSUExampleScenario.node[2], ,0.000008160983
RSUExampleScenario.node[0], ,0.000004437632
RSUExampleScenario.node[4], ,0.000003204781
RSUExampleScenario.node[6], ,0.000011767981
RSUExampleScenario.node[1], ,0.000007049192
RSUExampleScenario.node[7], ,0.000005937456
RSUExampleScenario.node[8], ,0.000003359381
RSUExampleScenario.node[5], ,0.000000190507
RSUExampleScenario.node[3], ,0.000000799375
RSUExampleScenario.node[2], ,0.000007501814
RSUExampleScenario.node[0], ,0.000003771415
RSUExampleScenario.node[4], ,0.000002531995
RSUExampleScenario.node[6], ,0.000011089169
RSUExampleScenario.node[1], ,0.000006363799
RSUExampleScenario.node[7], ,0.000005253264
RSUExampleScenario.node[8], ,0.000002675974
RSUExampleScenario.node[5], ,0.000012508558
RSUExampleScenario.node[3], ,0.000000117778
RSUExampleScenario.node[2], ,0.000006820324
RSUExampleScenario.node[0], ,0.000003082914
RSUExampleScenario.node[4], ,0.000001836963
RSUExampleScenario.node[6], ,0.000010388159
RSUExampleScenario.node[1], ,0.000005656261
RSUExampleScenario.node[7], ,0.000004546898
RSUExampleScenario.node[8], ,0.000001970388
RSUExampleScenario.node[5], ,0.000011804324
RSUExampleScenario.node[3], ,0.000012413931
RSUExampleScenario.node[2], ,0.000006116614
RSUExampleScenario.node[0], ,0.000002372151
RSUExampleScenario.node[4], ,0.000001119618
RSUExampleScenario.node[6], ,0.000009664799
RSUExampleScenario.node[1], ,0.00000492634
RSUExampleScenario.node[9], ,0.000010357069
RSUExampleScenario.node[7], ,0.000000462217
RSUExampleScenario.node[8], ,0.00001088643
RSUExampleScenario.node[5], ,0.000007721703
RSUExampleScenario.node[3], ,0.00000833167
RSUExampleScenario.node[2], ,0.000002034505
RSUExampleScenario.node[0], ,0.000011282888
RSUExampleScenario.node[4], ,0.000010023705
RSUExampleScenario.node[6], ,0.000005562862
RSUExampleScenario.node[1], ,0.000000817828
